country_code,year,Country,Time,gdp_per_capita,primary_education,secondary_education,tertiary_education,adolescent_fertility
ECS,YR2022,Europe & Central Asia,2022,27913.5882331645,100.426940917969,103.31950378418,81.0477066040039,11.8517206041151
ECS,YR2021,Europe & Central Asia,2021,27664.8914080918,100.687881469727,103.049743652344,79.1505813598633,12.4281250952243
ECS,YR2020,Europe & Central Asia,2020,24167.3551199699,100.668319702148,103.197662353516,75.6536102294922,12.7098453735655
EMU,YR2024,Euro area,2024,46945.4188234427,102.890296936035,107.966987609863,81.8938369750977,4.40599534113174
EMU,YR2023,Euro area,2023,45330.1093015768,102.890296936035,107.966979980469,81.8938369750977,4.53518893431861
EMU,YR2022,Euro area,2022,41608.7123275598,101.887222290039,108.442291259766,81.6640472412109,4.72867741419716
EMU,YR2021,Euro area,2021,42984.5697414154,101.872436523438,108.488922119141,79.9525680541992,5.17672438560885
EMU,YR2020,Euro area,2020,38236.5543048506,102.390007019043,108.483871459961,76.9254837036133,5.61334901289108
TEA,YR2024,East Asia & Pacific (IDA & IBRD countries),2024,10513.9529323033,100.048690795898,90.9757614135742,62.1942710876465,15.4548158343461
TEA,YR2023,East Asia & Pacific (IDA & IBRD countries),2023,10239.8162178816,99.4034194946289,90.9201583862305,60.657829284668,15.7786136553767
TEA,YR2022,East Asia & Pacific (IDA & IBRD countries),2022,10220.4774431567,100.176696777344,90.1412811279297,57.9160804748535,16.0492247593477
TEA,YR2021,East Asia & Pacific (IDA & IBRD countries),2021,10086.4176067356,99.9938735961914,89.3585662841797,54.3689193725586,16.5000748347914
TEA,YR2020,East Asia & Pacific (IDA & IBRD countries),2020,8485.32855185979,100.050987243652,88.5766220092773,50.6974411010742,17.2589164698469
EAP,YR2024,East Asia & Pacific (excluding high income),2024,10396.7957405051,99.9748001098633,91.0118637084961,61.7415199279785,15.2752433465513
EAP,YR2023,East Asia & Pacific (excluding high income),2023,10125.9095208645,99.3360290527344,90.9574508666992,60.2147789001465,15.5900810236292
EAP,YR2022,East Asia & Pacific (excluding high income),2022,10106.9935977814,100.10270690918,90.1883010864258,57.4992599487305,15.8518617131606
EAP,YR2021,East Asia & Pacific (excluding high income),2021,9974.57829690175,99.9219665527344,89.4162979125977,53.9938011169434,16.2911100176358
EAP,YR2020,East Asia & Pacific (excluding high income),2020,8391.27634645494,99.9778518676758,88.6450271606445,50.3684883117676,17.0343022026264
EAS,YR2024,East Asia & Pacific,2024,13405.735673015,100.047248840332,92.0157470703125,63.3318481445312,14.2815803545395
EAS,YR2023,East Asia & Pacific,2023,13176.1786055635,99.4501113891602,91.9760818481445,61.8918609619141,14.5658373616535
EAS,YR2022,East Asia & Pacific,2022,13139.2109813612,100.135848999023,91.2770309448242,59.3321418762207,14.8003871720739
EAS,YR2021,East Asia & Pacific,2021,13336.4841670883,99.9831924438477,90.5817565917969,56.0834693908691,15.1972743165024
EAS,YR2020,East Asia & Pacific,2020,11639.4853357389,100.061592102051,89.899040222168,52.6518783569336,15.8789720606431
EAR,YR2024,Early-demographic dividend,2024,4450.18711937385,105.642349243164,76.7462997436523,36.2870903015137,32.4520055834278
EAR,YR2023,Early-demographic dividend,2023,4252.59733415786,102.745788574219,76.8434066772461,35.5325889587402,33.3625849402775
EAR,YR2022,Early-demographic dividend,2022,4043.82776331568,102.033882141113,77.2122268676758,34.193359375,33.6280667020435
EAR,YR2021,Early-demographic dividend,2021,3698.98363187847,100.34375,76.6091537475586,33.4120712280273,34.0762667289013
EAR,YR2020,Early-demographic dividend,2020,3187.03781234801,100.67162322998,75.3833694458008,32.2398986816406,34.674164403642
CEB,YR2024,Central Europe and the Baltics,2024,24604.8068595604,98.6306533813477,99.31640625,68.5388870239258,15.3763630162045
CEB,YR2023,Central Europe and the Baltics,2023,22690.3736174216,98.6306610107422,99.31640625,68.5388870239258,15.9356191131244
CEB,YR2022,Central Europe and the Baltics,2022,19530.1553232172,97.0465393066406,100.121192932129,69.6117095947266,16.1912007231713
CEB,YR2021,Central Europe and the Baltics,2021,19223.9274030651,96.9336395263672,101.30696105957,67.2225112915039,16.6434236209535
CEB,YR2020,Central Europe and the Baltics,2020,16581.3526115028,91.6844635009766,102.24365234375,65.5949325561523,17.6322461869826
CSS,YR2024,Caribbean small states,2024,19903.8112311908,94.0412826538086,85.9280090332031,,45.8397224766044
CSS,YR2023,Caribbean small states,2023,17596.5404249612,93.2237777709961,85.927131652832,,46.3811306441533
CSS,YR2022,Caribbean small states,2022,17456.3084845676,95.41455078125,84.883918762207,,46.9341105170625
CSS,YR2021,Caribbean small states,2021,13995.2694921728,96.2688369750977,85.8405685424805,,47.3710634856386
CSS,YR2020,Caribbean small states,2020,11957.223222537,97.1622467041016,86.0121917724609,,49.2839474272803
ARB,YR2024,Arab World,2024,7583.81170078144,91.5640716552734,68.8945465087891,35.0803985595703,43.8594982248838
ARB,YR2023,Arab World,2023,7513.89907880749,91.053581237793,68.6525421142578,33.2456398010254,44.7865562834154
ARB,YR2022,Arab World,2022,7950.35581975672,88.1042404174805,69.4561386108398,32.7095909118652,45.4494514185271
ARB,YR2021,Arab World,2021,6697.41498492196,89.5069427490234,68.0012435913086,32.6684608459473,46.2122880151709
ARB,YR2020,Arab World,2020,5739.41283580539,89.6436614990234,67.2821731567383,32.7869911193848,47.305824741482
AFW,YR2024,Africa Western and Central,2024,1411.33702938476,91.0609893798828,46.3004913330078,,92.9629278610596
AFW,YR2023,Africa Western and Central,2023,1841.85506354867,90.8780364990234,46.4422416687012,,94.9696321003397
AFW,YR2022,Africa Western and Central,2022,2138.47315259913,89.5019226074219,45.6372985839844,,95.9577870049264
AFW,YR2021,Africa Western and Central,2021,2112.79407637079,88.094856262207,45.5674285888672,10.1902599334717,97.1992096522413
AFW,YR2020,Africa Western and Central,2020,2030.86165860293,88.1576232910156,44.7343406677246,9.93537998199463,98.483243327273
AFE,YR2024,Africa Eastern and Southern,2024,1615.39635562849,101.309242248535,45.6060791015625,,91.1885613281664
AFE,YR2023,Africa Eastern and Southern,2023,1571.44918918981,100.85758972168,45.1553916931152,,92.3064528575241
AFE,YR2022,Africa Eastern and Southern,2022,1679.32762166466,100.50830078125,45.2816200256348,,93.379388849822
AFE,YR2021,Africa Eastern and Southern,2021,1562.41617477738,103.366081237793,45.1505317687988,8.66186046600342,94.6595133310708
AFE,YR2020,Africa Eastern and Southern,2020,1351.59166910879,104.591941833496,44.682559967041,8.71187019348145,95.7413392620295
